post's uri,author's did,post's text,replyCount,repostCount,likeCount
at://did:plc:c376eshtndtev3kx44abbrr2/app.bsky.feed.post/3lfbvnccud22k,did:plc:c376eshtndtev3kx44abbrr2,"If you want to catch up on why and how Turkey is involved in the momentous changes in Syria, listen to our interview with Shahram Aghamir.
January 9, 11 am PT, 2 pm EST, 10 pm Istanbul/Damascus
Produced by Malihe Razazan",0,3,7
at://did:plc:ua66jsqaw6rpa5qjn7mlezrl/app.bsky.feed.post/3lfbvlpmwxc2e,did:plc:ua66jsqaw6rpa5qjn7mlezrl,"Syria, Romania, and South Korea showed the world what happens with dictators and foreign influence in elections. So many democracies across the globe are on the brink. Stay informed, stay hopeful. Don't allow evil in your country like our fucking idiots in the States did. Stand Up!!! Fight!!!",0,0,0
at://did:plc:azsiq6a5plbpa7ekw7pdrnum/app.bsky.feed.post/3lfbvlhtiyg2d,did:plc:azsiq6a5plbpa7ekw7pdrnum,"Behrouz Esbati said that he partially blamed Russia for the fall of Assad's government, in a rare break from Iran's official line on Syria.",2,5,12
at://did:plc:4xyc5flng6afgwpbwrnviwo3/app.bsky.feed.post/3lfbvixhhts27,did:plc:4xyc5flng6afgwpbwrnviwo3,"While MAGA politicians and plutocrats look north for control of natural resources, Russia’s tentacles in Europe and Africa can be seen in its strategy in Syria.",0,0,0
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lfbvff625e2e,did:plc:4hm6gb7dzobynqrpypif3dck,"@straits_times: Iran was ‘defeated very badly’ in Syria, a top general admits ",0,0,0
at://did:plc:ve24vv6zq7uvrvaf5uvkaoif/app.bsky.feed.post/3lfbvdc62dk2s,did:plc:ve24vv6zq7uvrvaf5uvkaoif,"The Kurds have large populations in Iran, Syria, Iraq, and Turkey. Erdogan fears them gaining too much power across those regions and carving out their own independent state. With the oil wells they hold in former Assad/ISIS territory they can finance a strong military, why he wants it.",0,0,2
at://did:plc:xo2qz65twudxqzk6cl5m277s/app.bsky.feed.post/3lfbv6sob6j2w,did:plc:xo2qz65twudxqzk6cl5m277s,"News from the front--from anarchist comrades in North-East Syria!
http://anarchistnews.org/content/news-front-anarchist-comrades-north-east-syria

""News from the front--from anarchist comrades in North-East Syria!
anon (not verified)
Wed, 01/08/2025 - 18:38""",0,0,0
at://did:plc:hqlom3x7qiqx4nvl2dx546mg/app.bsky.feed.post/3lfbv4ppjhc2s,did:plc:hqlom3x7qiqx4nvl2dx546mg,"February 11 in Durham NC--I'll join the Syria Seminar at Duke University Middle East Studies Center to discuss Syrian emigration, labor politics, and diaspora capitalism with Dr. Adam Mestyan!",0,5,12
at://did:plc:zba3ex2d3ghphxhqndtb5zhg/app.bsky.feed.post/3lfbv2lfjck2o,did:plc:zba3ex2d3ghphxhqndtb5zhg,"Turkey needs to focus on eliminating Russian forces in Syria, not American allies.",0,0,17
at://did:plc:3pllh7xlxwsfb7mztxe33ill/app.bsky.feed.post/3lfbuwsqz2k22,did:plc:3pllh7xlxwsfb7mztxe33ill,Turkish drone downed by SDF #Syria #OSINT #GEOINT,0,0,0
at://did:plc:lahd2oaj2sqsla2in34vn2x2/app.bsky.feed.post/3lfbuvmyr4c2v,did:plc:lahd2oaj2sqsla2in34vn2x2,"seeing as the USA has been running operatives in syria for decades in a proxy operation to curb ISIL, which is an iranian proxy, and seeing as israel obviously can't run ops in cooperation with gov or rebels within its borders, US intelligence could obviously tell israel the regime was about to fall",1,0,3
at://did:plc:ccgpv6cfxs2g7bdbi4t2rmuj/app.bsky.feed.post/3lfbuhyh3ss2d,did:plc:ccgpv6cfxs2g7bdbi4t2rmuj,"The depressing reality is that all our governments - state and federal, Labor and LP - are Israeli apologists and Zionist lobby sycophants. 
#Gaza #Palestine #Hamas #Lebanon #Syria #apartheid #Zionism #Zionazis #Netanyahu #GenocideJoe #USA #Australia #auspol 
johnmenadue.com/dreyfus-trip...",0,1,3
at://did:plc:ptfbznqkrznrdytqwufilcrb/app.bsky.feed.post/3lfbuh57gb22q,did:plc:ptfbznqkrznrdytqwufilcrb,"Some call it a genocide, some don’t, definitely a mass killing and so was Syria but it seemed a whole lot less people didn’t give a flying …. about Syria. Definitely weren’t any kooks asking you to cancel your subscriptions.",1,0,0
at://did:plc:yoklwmt4av7aotmeuygirf4m/app.bsky.feed.post/3lfbugy4bkk2h,did:plc:yoklwmt4av7aotmeuygirf4m,"Iran Syria Israel Hamas Houthi Gaza Update January 8, 2025 - by @thestudyofwar.bsky.social  and @criticalthreats.bsky.social 
www.understandingwar.org/backgrounder...",0,1,3
at://did:plc:wo5k5s4nran3nard33ss3ghw/app.bsky.feed.post/3lfbtua7ct42l,did:plc:wo5k5s4nran3nard33ss3ghw,"Syria news roundup for January 7, 2025 (published a day late)
theinterregnum.substack.com/p/syria-news...",0,0,0
at://did:plc:6epg2k22rhswiqaumgrqaqma/app.bsky.feed.post/3lfbtrfgzvi2q,did:plc:6epg2k22rhswiqaumgrqaqma,"Qatar rules out prospects of revival of pipeline project via Turkey, Syria: report",0,0,0
at://did:plc:4drhylj2dbr4mp6lq6h2ahtr/app.bsky.feed.post/3lfbtr2cyqk2k,did:plc:4drhylj2dbr4mp6lq6h2ahtr,"I had the gaul to question how Biden was ""literally"" in possession of parts Syria in order to be able to give that land to Israel.",2,0,0
at://did:plc:rnp4okxt766sax35h2qsgdhr/app.bsky.feed.post/3lfbtklfts225,did:plc:rnp4okxt766sax35h2qsgdhr,Americans refusing to understand why people from the global south would say death to America will never not be funny.,1,1,7
at://did:plc:utmpxzlxmdrmcssgrcoax4ic/app.bsky.feed.post/3lfbtbz5ous2z,did:plc:utmpxzlxmdrmcssgrcoax4ic,"Iran’s top ranking general in Syria:

- fall of Assad regime was inevitable. 

- accused Russia: “turned off radars,” when Israel struck Iranian targets in Syria. 

- new direct attack on Israel not realistic right now.

www.nytimes.com/2025/01/08/w...",0,0,0
at://did:plc:3pllh7xlxwsfb7mztxe33ill/app.bsky.feed.post/3lfbtb6l2yj2p,did:plc:3pllh7xlxwsfb7mztxe33ill,Shooting reported in Rif Dimashq #Syria #OSINT #GEOINT,0,0,0
at://did:plc:ccgpv6cfxs2g7bdbi4t2rmuj/app.bsky.feed.post/3lfbtaonw6k2d,did:plc:ccgpv6cfxs2g7bdbi4t2rmuj,"The USA has ""intensified its calls for a ceasefire"" while continuing to fund and provide Israel with bombs and missiles. How obscene is that! 
#Gaza #Palestine #Hamas #Lebanon #Syria #apartheid #Zionism #Zionazis #Netanyahu #GenocideJoe #USA 
www.sbs.com.au/news/article...",0,0,0
at://did:plc:32qyoujj4uttqqq6sswmnocz/app.bsky.feed.post/3lfbstngtsk24,did:plc:32qyoujj4uttqqq6sswmnocz,What is the future of #Syria #Greenland #PanamaCanal #Canada #RussiaUkraineWar #PalestineIsraelwar and the World?,0,0,0
at://did:plc:m7673kdblkgma5scdojdsisf/app.bsky.feed.post/3lfbss6hzxk2h,did:plc:m7673kdblkgma5scdojdsisf,"Israeli forces have seized control of six major water sources in Syria, impacting 30% of Syria’s and 40% of Jordan’s water supply.",0,0,0
at://did:plc:2dyeo3ubowjezkplmtfnmvgg/app.bsky.feed.post/3lfbs4y4u3c26,did:plc:2dyeo3ubowjezkplmtfnmvgg,"Sudan, Yemen, Syria, Kashmir, Uygurs in China, Congo, Palestine, Ukraine... Climate change catastrophies...",0,0,1
at://did:plc:mgagb3hr5hbveh5atp3b66dg/app.bsky.feed.post/3lfbryqba2k2f,did:plc:mgagb3hr5hbveh5atp3b66dg,"Follow @nlall.bsky.social Thanks* On x @usatrumpall  Follow Trump *   #syria #trump #iran #war #biden #goverment #usa
www.youtube.com/watch?v=0-8v...
(For you)  Manny More daily new videos scroll down playlist link.",0,0,0
at://did:plc:5idtifge67yuhxdbtdmjkvlg/app.bsky.feed.post/3lfbru4l3q22r,did:plc:5idtifge67yuhxdbtdmjkvlg,Absolutely no self-awareness.,1,0,0
at://did:plc:l46etiac2lrjv6nrfgawexqp/app.bsky.feed.post/3lfbrqtyivs2l,did:plc:l46etiac2lrjv6nrfgawexqp,What about Turkey or the US? I don't hear anyone grumbling about their forces on the ground in Syria. Are they occupying forces? I'd love to see Turkey leave Syria. They've ben supporting ISIS related groups.,1,0,1
at://did:plc:l46etiac2lrjv6nrfgawexqp/app.bsky.feed.post/3lfbrmcpr5c2l,did:plc:l46etiac2lrjv6nrfgawexqp,It's been a few weeks since incursion into Syria. This is a case which can be argued further down the road. On face value-Israel moved back to 1974 demilitarized zone & bombed Syrian & Iranian weapons stores to keep ISIS fighters from gaining access. Again what would you do if ISIS set up next door?,2,0,1
at://did:plc:3pllh7xlxwsfb7mztxe33ill/app.bsky.feed.post/3lfbrljrtoc22,did:plc:3pllh7xlxwsfb7mztxe33ill,SDF kill Turkish-backed faction members #Syria #OSINT #GEOINT,0,0,1
at://did:plc:4drhylj2dbr4mp6lq6h2ahtr/app.bsky.feed.post/3lfbriykja22f,did:plc:4drhylj2dbr4mp6lq6h2ahtr,"I didn't deny it was happening, I asked how you can say ""Biden is literally giving parts of Syria to Israel"".",0,0,0
at://did:plc:4zyhdwodhpzmz6omabi24i2s/app.bsky.feed.post/3lfbrighb3s2v,did:plc:4zyhdwodhpzmz6omabi24i2s,"""I say *when* like disaster hasn’t come, isn’t already growing in the yard. Do I have to run through the list? The firefighter prisoners—my friends’ islands slowly swallowed...Syria is the name of a drought. The name of this hurricane is Exxon, Exxon, I shout.""

- Choi, ""How To Let Go of the World""",1,0,6
at://did:plc:l46etiac2lrjv6nrfgawexqp/app.bsky.feed.post/3lfbr6uhwtc2l,did:plc:l46etiac2lrjv6nrfgawexqp,"It would have helped if HZB hadn't fired so many missles and rockets into Northern Israel.

Syria is more fun- what would you do if ISIS literally became the ruling government next door?",2,0,1
at://did:plc:sbn3z7zw4t4goqsvzduk5j6v/app.bsky.feed.post/3lfbr3jlkok2a,did:plc:sbn3z7zw4t4goqsvzduk5j6v,"It shouldn't be in any part of it, or in any part of Syria.",1,0,0
at://did:plc:amn6z5ew3f2yygnanfvn3mrg/app.bsky.feed.post/3lfbqxasahk2w,did:plc:amn6z5ew3f2yygnanfvn3mrg,What did you think was going to happen? That Jordan was going to turn into Syria or something?,0,0,0
at://did:plc:4drhylj2dbr4mp6lq6h2ahtr/app.bsky.feed.post/3lfbqtx6ack2f,did:plc:4drhylj2dbr4mp6lq6h2ahtr,"I can't find the part where Biden is literally giving Syria to Israel.  Can you help me please?  

en.wikipedia.org/wiki/Israeli...",1,0,0
at://did:plc:e3hwewwqqsykov5npow4mexj/app.bsky.feed.post/3lfbqq4qbck2g,did:plc:e3hwewwqqsykov5npow4mexj,Russia and Iran getting their asses kicked out of Syria was good.,0,0,3
at://did:plc:mgagb3hr5hbveh5atp3b66dg/app.bsky.feed.post/3lfbqnhpgvk2f,did:plc:mgagb3hr5hbveh5atp3b66dg,"Follow @nlall.bsky.social Thanks* On x @usatrumpall  Follow Trump *   #syria #trump #iran #war #biden #goverment #usa
www.youtube.com/watch?v=MBFs...
(For you)  Manny More daily new videos scroll down playlist link.",0,0,1
at://did:plc:2leolvkkxrrqnrlut3yl43hy/app.bsky.feed.post/3lfbqnh3ed223,did:plc:2leolvkkxrrqnrlut3yl43hy,"US troops need to stay in #Syria to counter the Islamic State group, Austin says kdhnews.com/news/world/u...",0,2,7
at://did:plc:oqexhdqbizq24v6ikjhhig2h/app.bsky.feed.post/3lfbqmf2gmk2s,did:plc:oqexhdqbizq24v6ikjhhig2h,"A significant open question is what the incoming Trump administration will do with US forces in Syria.

Trump himself refused to say when asked this week.",1,0,4
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lfbqj5gkmk2d,did:plc:4hm6gb7dzobynqrpypif3dck,"@MiddleEastEye: Food prices in Syria have fallen dramatically since the collapse of the Assad regime in a rebel offensive in early December
",0,0,0
at://did:plc:lm2uhaoqoe6yo76oeihndfyi/app.bsky.feed.post/3lfbqiqrxyu23,did:plc:lm2uhaoqoe6yo76oeihndfyi,"Iran president urges Israeli withdrawal from Syrian territory

https://www.europesays.com/1752699/

The Iranian president expressed concern over Israel’s occupation of areas of Syria containing Shia holy sites [Getty] Iranian…",0,0,1
at://did:plc:msian4dqa2rqalf3biilnf3m/app.bsky.feed.post/3lfbqhotvx32d,did:plc:msian4dqa2rqalf3biilnf3m,"Iran president urges Israeli withdrawal from Syrian territory

https://www.europesays.com/1752699/

The Iranian president expressed concern over Israel’s occupation of areas of Syria containing Shia holy sites [Getty] Iranian…",0,0,0
at://did:plc:2pe5ufqkv3lj6krn6bmopiaf/app.bsky.feed.post/3lfbqh6tx7k2o,did:plc:2pe5ufqkv3lj6krn6bmopiaf,"You decide to cover this as Israel expands its territory in Syria, Gaza and the West Bank with full support from their US military backers under Joe Biden's command.",1,0,0
at://did:plc:y5t3tgyytllqmju25v3s4ejs/app.bsky.feed.post/3lfbqh2whlk2f,did:plc:y5t3tgyytllqmju25v3s4ejs,"In one of his final interviews before he leaves office, Defense Secretary Lloyd Austin told the Associated Press the U.S. needs to keep troops deployed in Syria to prevent the Islamic State group from reconstituting as a major threat following the ouster of Bashar Assad’s government.",1,13,42
at://did:plc:kjn3rebgkk6pkbmyccn66227/app.bsky.feed.post/3lfbqbwxeec2s,did:plc:kjn3rebgkk6pkbmyccn66227,"Hamster History: first described scientifically by George Robert Waterhouse in Syria in 1839, the hamsters we know today were all bred from a single pair of siblings. If you ever mention this to a hamster, he will cut you.",0,0,2
at://did:plc:dba673maiiu635uftq5qv263/app.bsky.feed.post/3lfbqb22pik2t,did:plc:dba673maiiu635uftq5qv263,Syria isn't free the terrorists taking charge is part of the Yinon plan to make it easier for Israel to invade more land.,1,0,0
at://did:plc:govaaosnfr66i7qdfqh6ppf4/app.bsky.feed.post/3lfbq7hw6rc2k,did:plc:govaaosnfr66i7qdfqh6ppf4,"Anyway good luck with the mission to annex and occupy northern Syria, western Iraq, and southern Lebanon.",0,0,7
at://did:plc:6yyhmwz3oc64k22acso775c3/app.bsky.feed.post/3lfbq6pauxc2i,did:plc:6yyhmwz3oc64k22acso775c3,"International failure in #Syria led to mass graves and “a global weakening of human rights, international humanitarian law and principles like the ‘responsibility to protect.’ Today, civilians in #Myanmar #Sudan #Ukraine and #Gaza are paying the price.” www.cvt.org/articles/syr...",0,0,0
at://did:plc:3pllh7xlxwsfb7mztxe33ill/app.bsky.feed.post/3lfbpvuzm2x27,did:plc:3pllh7xlxwsfb7mztxe33ill,Turkish strikes reported in the Manbij area #Syria #OSINT #GEOINT,0,0,0
at://did:plc:n2jsmusnh3jt6nokd5dcloe6/app.bsky.feed.post/3lfbpquir322z,did:plc:n2jsmusnh3jt6nokd5dcloe6,Joe Biden is literally giving Israel parts of Syria this moment to form Greater Israel you fucking moron.,1,3,49
at://did:plc:n2jsmusnh3jt6nokd5dcloe6/app.bsky.feed.post/3lfbpnh4kac2z,did:plc:n2jsmusnh3jt6nokd5dcloe6,"If you weren't aware; The Biden Administration is already giving Israel parts of Syria.

That's more than Trump was ever even putting on the table.",1,2,21
at://did:plc:6w6rw6s7dn5554bv4pznp46a/app.bsky.feed.post/3lfbpnlcpr2c2,did:plc:6w6rw6s7dn5554bv4pznp46a,"US troops need to stay in Syria to counter the Islamic State group, Austin says https://apnews.com/article/austin-biden-syria-trump-troops-3ba5679d2b88fb1458ecdd1bf871efc5?utm_source=dlvr.it&utm_medium=mastodon",0,0,1
at://did:plc:5zww7zorx2ajw7hqrhuix3ba/app.bsky.feed.post/3lfbpiqaz562e,did:plc:5zww7zorx2ajw7hqrhuix3ba,"Ahmad al-Shara seeks legitimacy inside and outside war-torn Syria

https://www.byteseu.com/635035/

The fall of the Assad regime after more than 50 years and the rise of the militant group Hayat Tahrir al-Sham (HTS) has brought Syria to a critical turning point. Decades of Ba’athist rule …",0,0,0
at://did:plc:nmf33zthyab4kaurvsanxgdl/app.bsky.feed.post/3lfbpdenvx22q,did:plc:nmf33zthyab4kaurvsanxgdl,"US Embassy in Syria: 

""US officials communicated with authorities in Damascus and confirmed Washington's support for a comprehensive political transition.""",0,0,0
at://did:plc:4jsrtvpe4et34oqhqv4bacco/app.bsky.feed.post/3lfbpbgawvp2o,did:plc:4jsrtvpe4et34oqhqv4bacco,"Syria: Chemical weapons, mass graves, torture camps. 
The UNGA managed just one resolution. ",1,0,1
at://did:plc:nmf33zthyab4kaurvsanxgdl/app.bsky.feed.post/3lfboyz5gbc2q,did:plc:nmf33zthyab4kaurvsanxgdl,"🇹🇷/🇸🇾 Turkish Foreign Minister has threatened  to launch a military operation against U.S.-backed Kurdish SDF in Syria unless they accept Turkey's conditions for a ""bloodless"" transition after the demise of Bashar Al Assad.",1,0,0
at://did:plc:nmf33zthyab4kaurvsanxgdl/app.bsky.feed.post/3lfboy7476k2q,did:plc:nmf33zthyab4kaurvsanxgdl,"🇸🇦 🇶🇦 🇹🇷 Saudi Arabia, Qatar & Türkiye are reportedly holding consultations to build a parallel double-pipeline through Jordan & Syria that will bring Saudi petroleum & Qatari naturalgas to Europe, effectively ending Russian energy dominance over the continent.",0,0,0
at://did:plc:jeqtdcyz3z4cmduyunaammy2/app.bsky.feed.post/3lfbowved522e,did:plc:jeqtdcyz3z4cmduyunaammy2,"A Doctor I now remembered how his old fathers were displaced from all village, now named Tel aviv. And this is all the red carpet, remove from their lands poor people. Like when 🇮🇱 Burn the olive trees in west bank, or when bombs Lebanon, Syria, etc.. what they has to see with the red carpet?",1,0,0
at://did:plc:bdndsi7pfpptjhbz2v5n377o/app.bsky.feed.post/3lfbovbbuxk2u,did:plc:bdndsi7pfpptjhbz2v5n377o,Blkcat6 on station off Syria keeping an eye on the russians.,1,0,1
at://did:plc:sfjhatb4xl76ufpeoou6zemu/app.bsky.feed.post/3lfboow3lps2a,did:plc:sfjhatb4xl76ufpeoou6zemu,"Brilliant analysis by Mustafa Akyol suggesting that Syria might, just might, choose a better future for itself:
www.theunpopulist.net/p/will-syria...",0,0,1
at://did:plc:zdlmg47jepmpt4t6hmtmrurf/app.bsky.feed.post/3lfboivdwic2r,did:plc:zdlmg47jepmpt4t6hmtmrurf,"Uh, hell no",0,0,2
at://did:plc:g4tragwdm3slrsn6rj4hhrwz/app.bsky.feed.post/3lfboaf3tzu2i,did:plc:g4tragwdm3slrsn6rj4hhrwz,"Did the German Foreign Minister appear blurred in the photographs of the state visit to Syria?

Following the visit of the foreign ministers of France and Germany to Syria on January 3, a photo began to circulate on the Internet in which Minister Annalena Baerbock is seen blurred in official…",0,0,0
at://did:plc:3pllh7xlxwsfb7mztxe33ill/app.bsky.feed.post/3lfboaahd5d27,did:plc:3pllh7xlxwsfb7mztxe33ill,Turkish strikes reported in the Al-Qamishli area #Syria #OSINT #GEOINT,0,0,0
at://did:plc:2kr3cva3i7sgaf6zjnlhh5dj/app.bsky.feed.post/3lfbo5gy3fk22,did:plc:2kr3cva3i7sgaf6zjnlhh5dj,"Donald Trump has shared inflammatory video content calling Benjamin Netanyahu a “deep, dark son of a bitch” just weeks after the Israeli leader claimed the two had a “very friendly, warm” discussion about hostage negotiations and Syria policy. 
www.theguardian.com/us-news/2025...",0,2,3
at://did:plc:6vihynoykfica4u72nvua4kx/app.bsky.feed.post/3lfbnrv55ms2o,did:plc:6vihynoykfica4u72nvua4kx,"British IS members in Syria should be allowed home, says Trumps counter-terror pick #news www.15minutenews.com/article/2025...",0,0,0
at://did:plc:25blkan6flnsb7foehpnazl7/app.bsky.feed.post/3lfbnnqmmec26,did:plc:25blkan6flnsb7foehpnazl7,"Venezuelans around the world are waiting for this Jan 10th to be the day when freedom and liberty arrives.

Hoping for our own Syria moment

It's the same conflict 🇻🇪🇺🇲🇬🇪🇷🇴🇲🇩🇺🇦 #SlavaUkraini #VivaVenezuela",0,1,1
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lfbnlpsyzm2l,did:plc:4hm6gb7dzobynqrpypif3dck,"@AlMonitor: As Trump praises Erdogan, Turkey says ready to take control of ISIS prisons in Syria

",0,0,0
at://did:plc:irxdqpoxqzotqwmfjj4u7pg6/app.bsky.feed.post/3lfbne7lgjy2c,did:plc:irxdqpoxqzotqwmfjj4u7pg6,"UN warns against ‘missteps’ that could endanger Syria transition

The UN envoy to Syria warned the country's caretaker government Wednesday against making mistakes that would imperil the political transition underway after decades of dictatorship under fallen strongman Bashar al-Assad. The envoy…",0,0,0
