post's uri,author's did,post's text,replyCount,repostCount,likeCount
at://did:plc:v3as3nelu7uzqftk3zvdk7q2/app.bsky.feed.post/3lcdjm7icrk24,did:plc:v3as3nelu7uzqftk3zvdk7q2,"And again, Jill Stein is done grifting until 2028",0,0,0
at://did:plc:ro6evqhune7gm2lddhztwiae/app.bsky.feed.post/3lcdimfpgoh2c,did:plc:ro6evqhune7gm2lddhztwiae,Did you vote for Jill Stein?,1,0,0
at://did:plc:oqmcuym3iqvl5cpaxjw4idom/app.bsky.feed.post/3lcdgrf2wvk2p,did:plc:oqmcuym3iqvl5cpaxjw4idom,"While they’re at it, BCC: Jill Stein. she’ll respond by 2028.",0,0,2
at://did:plc:sajwk2kma5oeryy6odgweciz/app.bsky.feed.post/3lcdgojfrl22m,did:plc:sajwk2kma5oeryy6odgweciz,"A good friend of mine who was an ardent Jill Stein supporter is now equating excusing Biden for pardoning his son with being a Holocaust denier, so I think it's time for me to be done with Facebook for a while.",8,0,40
at://did:plc:hrnfe35fjccjy5u42ezp7jcc/app.bsky.feed.post/3lcdeoyxpsc2z,did:plc:hrnfe35fjccjy5u42ezp7jcc,"The radical left hates moderates more than they hate reactionaries because they see moderates as obstacles, while popular backlash to right wing over-reach is an asset they can use to accomplish their goals. This is why Jill Stein is happy to see Democrats lose. Chaos is her best case scenario.",0,0,1
at://did:plc:hekey43fy2itju5qcqpsx2il/app.bsky.feed.post/3lcdemj54q22d,did:plc:hekey43fy2itju5qcqpsx2il,"OMG the Bernie bros are here. Hi John! Did you vote for Jill Stein again? I know you hate qualified women for president. And why are you here? You're ""voice"" belongs over on the male run X where calling people names is encouraged.

Go away dude. Not wanted here.",0,0,2
at://did:plc:2drdubyiobbaxhbdkkpgjoza/app.bsky.feed.post/3lcddtyf6p22s,did:plc:2drdubyiobbaxhbdkkpgjoza,And on the back is Jill Stein 🤬🤬🤬,1,0,4
at://did:plc:li6soe76ltz4wkysj2ckcwmi/app.bsky.feed.post/3lcdcpdp3qc2e,did:plc:li6soe76ltz4wkysj2ckcwmi,"""Palestinians 4 Jill Stein"" (or Trump) in case you are listening.",0,0,0
at://did:plc:li6soe76ltz4wkysj2ckcwmi/app.bsky.feed.post/3lcdco6jwys2e,did:plc:li6soe76ltz4wkysj2ckcwmi,"""Palestinians 4 Jill Stein"" (or Trump) in case you are listening.",0,0,0
at://did:plc:je6dkf4gp3kjc2nnln63xbxc/app.bsky.feed.post/3lcdbxrycxc2r,did:plc:je6dkf4gp3kjc2nnln63xbxc,"Also Anthony Weiner.  Without him, there would have been no James Comey, and HRC would have won the 2016 election. Oh, Jill Stein too.",0,1,1
at://did:plc:fwlvbjafdbdoffhkix7f5rgt/app.bsky.feed.post/3lcda5s2bj22p,did:plc:fwlvbjafdbdoffhkix7f5rgt,Don't care what you say protest vote made a difference. How did Jill Stein vote work  out for you.,0,0,2
at://did:plc:hxhlfrqhwo3mtg6bzm4wp5vs/app.bsky.feed.post/3lcd7r23td22p,did:plc:hxhlfrqhwo3mtg6bzm4wp5vs,Wonder how all the Muslims in Michigan who voted for Jill Stein feel now?,1,0,9
at://did:plc:uwmdvu7uwylucqei4aqryriy/app.bsky.feed.post/3lcd7mgerp22z,did:plc:uwmdvu7uwylucqei4aqryriy,"I’m sure I’m keeping you company. Back in Oct, I replied ‘don’t be naive…’ when Jill Stein voters and stay at home voters were chanting Harris hasn’t earned my vote!",1,0,4
at://did:plc:5w3t3fvvoeo7kcd5rukfkzti/app.bsky.feed.post/3lcd74kvcmc2n,did:plc:5w3t3fvvoeo7kcd5rukfkzti,"Bernie is “our” Jill stein. I generally only see him around elections and he just likes to rabble rouse.  R’s never cut their wet dream pet project of defense, though they should.",0,0,0
at://did:plc:npucyfyye5i3apngs6upp7be/app.bsky.feed.post/3lcd3om57ic22,did:plc:npucyfyye5i3apngs6upp7be,Right! And that nutso dinner with Jill Stein. I mean WTF.,0,0,1
at://did:plc:uxiw2wcu2rex3tcrx3qas3iq/app.bsky.feed.post/3lcd3jcttzc2d,did:plc:uxiw2wcu2rex3tcrx3qas3iq,"“I voted for Jill Stein.” Congratulations on helping elect Trump again, just like 2016.",1,0,0
at://did:plc:pij5iuh72zm27uoemxuxsm5k/app.bsky.feed.post/3lcd34mzofk2w,did:plc:pij5iuh72zm27uoemxuxsm5k,"FYI not ""ALL candidates in the election"" weren't the same!! Unfortunately for us the duopoly won't allow any threat to their continuing to hold power!! Dr. Jill Stein AND Dr. Cornel West were campaigning for a ceasefire!! We need ranked choice voting for every election going forward!!",0,0,1
at://did:plc:kizc3ibeds4kgeuiegbzslvd/app.bsky.feed.post/3lcd2weihss2k,did:plc:kizc3ibeds4kgeuiegbzslvd,They're more a vanity brand for Jill Stein than an actual political party.,0,1,2
at://did:plc:kkxnpmu25bxr445kwkfvtud7/app.bsky.feed.post/3lccrmfs7ik2i,did:plc:kkxnpmu25bxr445kwkfvtud7,"I am not American, but I would have voted Jill Stein if I was.",1,0,5
at://did:plc:ykhfbwke7c743raycvmuhhcs/app.bsky.feed.post/3lccpi43z4224,did:plc:ykhfbwke7c743raycvmuhhcs,"Sure, why not? After all, SCOTUS has determined he has total immunity and can do whatever the fuk he wants. Let me guess, you’re one of those nut jobs that voted for Jill Stein? Where is Jill Stein anyway?",0,0,0
at://did:plc:rovsde6zfg5vfr4lfa56tpq2/app.bsky.feed.post/3lccp7v2sma2s,did:plc:rovsde6zfg5vfr4lfa56tpq2,"We don’t blame the left. Would be glad to share my list: 
Jill Stein: ~ 500,000 votes
RFKJr: ~ 500,00 votes
7 Right-wing networks spewing propaganda care of Russia, China, Iran 
90,000 registered voters didn’t even vote. That’s more voters than both parties. 

Credit where credit is due. 🙄🙄",0,0,0
at://did:plc:ueowwsmtp6l2l3wtkew3h44q/app.bsky.feed.post/3lccmmej37c2x,did:plc:ueowwsmtp6l2l3wtkew3h44q,"In Dublin, ran into a few people that said they would have voted Jill Stein. A conversation was had.",0,0,0
at://did:plc:vmh547qd5s5wisqf5nolcibp/app.bsky.feed.post/3lccknhns322q,did:plc:vmh547qd5s5wisqf5nolcibp,"Green, but *not* in a Ru asset Jill Stein way! 😜✌🏻
Good morning, Rex ☕️",0,0,3
at://did:plc:5urppj6lgrzhd3srvrmrqs4f/app.bsky.feed.post/3lcchpavmp222,did:plc:5urppj6lgrzhd3srvrmrqs4f,"No I didn't. I voted for Jill Stein 

You voted for the guy who supplied Israel with 18 billion dollars of weapons to wipe out the Palestinians. 

 You voted for the guy who resupplied the ammunition after every atrocity, after every hospital bombed 

You voted for the guy who enabled genocide",1,0,1
at://did:plc:edicmgc4qqe2oy6xj4yhibrw/app.bsky.feed.post/3lcchornmic2f,did:plc:edicmgc4qqe2oy6xj4yhibrw,"Jill Stein dissapeared right after the election, just like I said she would. 

She served her purpose of stealing votes from democrats and will be silent until the next election (if there even is one).",3,1,22
at://did:plc:ymytoei5grc5rseqngbpzet4/app.bsky.feed.post/3lcchbdgue22f,did:plc:ymytoei5grc5rseqngbpzet4,"I'm honestly done with the group you've cc'd.  Should've looked at the big picture. 

No effs left to give. Please go speak to Jill Stein.  Where is she anyway?",2,1,14
at://did:plc:v3emz2nhdkpfsiso6p3kyoua/app.bsky.feed.post/3lccgqrpsr22e,did:plc:v3emz2nhdkpfsiso6p3kyoua,"Jill Stein played her part as perfectly as ever.  

Putin is very pleased.",7,3,70
at://did:plc:ddtga6wopkvadideqdqamecp/app.bsky.feed.post/3lccgb6cpas22,did:plc:ddtga6wopkvadideqdqamecp,"The left can't win.  If Bernie Sanders runs for the Democrat nomination, he's a grifter who should have run on a third-party ticket; if Jill Stein runs on a third-party ticket, she's a grifter who should have run for the Democrat nomination!",1,0,0
at://did:plc:snesfz5fx6cgckp6744crmuk/app.bsky.feed.post/3lccbiksp5k27,did:plc:snesfz5fx6cgckp6744crmuk,"If you're one to #educate #agitate & #organize, then this 👇🏾 might give you something to think about.

And so we're clear, my preference was
Dr #JillStein & #TheGreens all along.",0,1,3
at://did:plc:e6iajracu6tvbcz5kexg2zeb/app.bsky.feed.post/3lccbhvp5xk2u,did:plc:e6iajracu6tvbcz5kexg2zeb,My retirement plan is to turn 35 and then replace Jill stein as the green party nominee and just do that till I die,0,0,0
at://did:plc:fu3foyoytaxdranoxkpqewxm/app.bsky.feed.post/3lccafm3gy22u,did:plc:fu3foyoytaxdranoxkpqewxm,You should try to find a clip of Jill Stein calling Putin a war criminal. It may take you awhile.,0,0,0
at://did:plc:xwiotazruiu3hwziax4dpdak/app.bsky.feed.post/3lccaafskgc2u,did:plc:xwiotazruiu3hwziax4dpdak,"Strong overlap with the Pro-Palestine, Jill Stein contingent based on profile emojis. Seems like another wedge to fracture off and alienate a cohort of democratic voters.",0,0,1
at://did:plc:cw6euf3mefqyd4rfblzb5vkq/app.bsky.feed.post/3lcc7xzzfjs2i,did:plc:cw6euf3mefqyd4rfblzb5vkq,"""Joe Biden had a lot to go up against! What was he supposed to do after Trump won again? Do you not care about YOUR family? You're basically a Republican. How dare you. I hope you wind up in a camp with your Jill Stein vote.

NO YOU DID VOTE FOR HER DOESN'T MATTER WASN'T BIDEN SO IT WAS FOR TRUMP!!""",1,0,1
at://did:plc:qsl3rotgpe2hv5ii76vwqpwy/app.bsky.feed.post/3lcc742kdmk27,did:plc:qsl3rotgpe2hv5ii76vwqpwy,I’m beginning to think Jill Stein isn’t going to help Palestinians.,0,0,1
at://did:plc:t5rqva3g3i6q5ual7aol3wyn/app.bsky.feed.post/3lcc6l23r5s23,did:plc:t5rqva3g3i6q5ual7aol3wyn,"I didn’t vote for Trump, but I’m GLAD you lost. You deserved to lose after  your unconstitutional lawsuits against RFK Jr & Jill Stein to get them illegally kicked off the ballot.

Well, you sabotaged him & drove him into allying with Trump — and he won & now RFK Jr is HHS Secretary. Sweet justice!!",0,1,1
at://did:plc:vh3sbnmpnh2fbm3h73espshq/app.bsky.feed.post/3lcc5cwjp222r,did:plc:vh3sbnmpnh2fbm3h73espshq,"What does it take to vote Josh Stein and Donald Trump at 8% of the voters in North Carolina?   How messed up in the head would you have to be not to at least vote for Jill Stein or Chase Oliver?  Of course it's BS as is this Election security!  They cheated, the number say so!  RECOUNT NOW!",0,1,3
at://did:plc:ih7oxhbw6aquizokmbjd4rbw/app.bsky.feed.post/3lcc4nlqm5c2j,did:plc:ih7oxhbw6aquizokmbjd4rbw,"Bernie lost. #Uncommited folks lost. We need to stop pretending bitter #Dem losers didn't contribute to our loss. Prominent figures like #MedhiHasan, #JillStein, #JonStewart & others will never be looked at by me in the same way ever again for passive aggressively turning voters against #Harris2024.",1,0,3
at://did:plc:7sia73byrzkenus3aow55msc/app.bsky.feed.post/3lcc4egr5ik23,did:plc:7sia73byrzkenus3aow55msc,Are the Muslims in Michigan now asking where is their savior Jill Stein. She is person non grata after the election. We will see her again in 4 years. Til then night night,0,0,0
at://did:plc:hekey43fy2itju5qcqpsx2il/app.bsky.feed.post/3lcc4dncoyk2o,did:plc:hekey43fy2itju5qcqpsx2il,"First, you don't have to insult us to disagree with us. Second, he never called her and conceded the race. Show me that article.

Then go research his actions at the convention. He never unified with us. He stoked the 3rd party fire. Hell, Nina Turner campaign for Jill Stein!",1,0,1
at://did:plc:xhbf24isclea7iqc25aiabqh/app.bsky.feed.post/3lcc47vbi2c2s,did:plc:xhbf24isclea7iqc25aiabqh,"Newt and the nuts did. You really don't know how government works? Again, people like you are why Dems lose. You IGNORE all that Biden did, You ignore the ACA that was accomplished. Dems get things done DESPITE people like you. YOU ARE THE PROBLEM. You, Bernie Sanders, Jill Stein, Susan Sarandon....",0,0,0
at://did:plc:nehofarqilv6kfwfgr7vhewy/app.bsky.feed.post/3lcc3xppqlt2d,did:plc:nehofarqilv6kfwfgr7vhewy,"I voted for Jill Stein.

Not only would I vote for AOC for president, I would donate potentially thousands of dollars to her campaign, and I would reorganize my life to volunteer in swing states to help her win.

That is, *if* she runs on a Bernie-type platform.",0,0,0
at://did:plc:hh5rq7jkbmorl24yza4zrrr2/app.bsky.feed.post/3lcc3vupl4k2f,did:plc:hh5rq7jkbmorl24yza4zrrr2,"Donald Trump
JD Vance
Mike Johnson 
Lindsey Graham 
Mitch McConnell 
Kari Lake
MTG 
Bobo
Matt Gaetz
Ken Paxton 
Greg Abbott
Ted Cruz
Charlie Kirk
Elon Musk & mom
Joe Rogan
Tucker Carlson
Megyn Kelly
Jesse Watters
Nick Fuentes
Catturd
Andrew Tate
Ron Desantis
Jill Stein",1,0,1
at://did:plc:z4w5jemikzv5r6mxyrw5o33o/app.bsky.feed.post/3lcc2r7e6jc2t,did:plc:z4w5jemikzv5r6mxyrw5o33o,"two words Jill stein, pay attention.",0,0,0
at://did:plc:qpfctz5fkjhm26aluwrgjdn5/app.bsky.feed.post/3lcbziin2ac2j,did:plc:qpfctz5fkjhm26aluwrgjdn5,I love #CornelWest but I could have written these answers by myself. No new thoughts. truthout.org/articles/cor...,0,0,0
at://did:plc:jtl6fplze2tg2no3pnxyjoyr/app.bsky.feed.post/3lcbyp4ycck2o,did:plc:jtl6fplze2tg2no3pnxyjoyr,"Jill Stein has no real principles and no willingness to form a coalition to actually get something done. She’s just chasing attention for herself, and would be an extremely poor choice of president. Furthermore, her chance of actually winning was nonexistent. We live in reality, not Oughta-be land.",1,0,1
at://did:plc:r422sls6stmhko2gdip2qktp/app.bsky.feed.post/3lcbx5o5sus2l,did:plc:r422sls6stmhko2gdip2qktp,"He voted for Ralph Nader, but not Jill Stein.",1,0,3
at://did:plc:hulfjei6meuzhl3kl7scz24j/app.bsky.feed.post/3lcbwquuask2c,did:plc:hulfjei6meuzhl3kl7scz24j,"It’s a great opportunity to block or unfollow the cosplay Marxists, chaos agents, Jill Stein/3rd party supporters, and the bURn iT aLL dOwN🤪 Bro’s. 
They can fuck right off.",0,0,3
at://did:plc:6dq3fd46h55o7qsrmy3ustfj/app.bsky.feed.post/3lcbw5kfg622w,did:plc:6dq3fd46h55o7qsrmy3ustfj,"密西根的穆斯林社区曾经投给拜登，但在这次选举最多人投给川普。18%的选民投给了Jill Stein，是harris得票的一半。

“We have to punish the Democratic Party.”

“I don't think they're going to change their positions on anything.”

“No one is coming to the community. Trump is coming to the community, and she isn't.”

www.npr.org/2024/11/08/n...",0,1,1
at://did:plc:lcs43wfndnszy6zytunyj3e6/app.bsky.feed.post/3lcbva3p7sk2p,did:plc:lcs43wfndnszy6zytunyj3e6,"Does he get in trouble?

At any rate, Jill Stein still got to run as the ""I don't support genocide"" candidate, so it's very obvious everyone ignores Syria.",0,0,2
at://did:plc:v52c37s6syebhylrwuskskb3/app.bsky.feed.post/3lcbuadx4x22j,did:plc:v52c37s6syebhylrwuskskb3,"LOOOOOOOOOOOOL. Nobody cares about Palestine. Get out of your bubble. There are 0.5% of woke leftists who voted for Jill-the-Russian-shill-Stein and that's all the support for Palis there is. Besides, even if she would drop Israel, you'll find another reason to have a temper tantrum anyway.",1,0,1
at://did:plc:4f4phjvin2wthgw4iwjbid6o/app.bsky.feed.post/3lcbtjcxswk2p,did:plc:4f4phjvin2wthgw4iwjbid6o,"Thanks to all who:
✔️Couldn't vote for a woman.
✔️Thought she wouldn't protect Gaza.
✔️Preferred Jill Stein,the Russian asset.
✔️Didn't bother to get off of their ass to vote.

Our democracy is dying because of you.",0,3,6
at://did:plc:xdwlcmlg2zsjioywgarfr3eq/app.bsky.feed.post/3lcbt6inbdc2d,did:plc:xdwlcmlg2zsjioywgarfr3eq,"Careful, the blue magas are coming over here too. I saw some boomer rage about Jill Stein and mute anyone that disagreed.",1,0,8
at://did:plc:3oybdtcyjwattbcieqzaii3t/app.bsky.feed.post/3lcbt26fqls2k,did:plc:3oybdtcyjwattbcieqzaii3t,Jill Stein is oddly silent about the pro-EU demonstrations in Georgia,0,0,1
at://did:plc:jp2fxuuncfsb563ilbtkifcn/app.bsky.feed.post/3lcbsu355ka2u,did:plc:jp2fxuuncfsb563ilbtkifcn,"Some “radical leftists” voted for Jill Stein in 2016 and 2024. We held onto 
ACA with John McCain voting with Democrats. We lost Roe because Bernie bros were angry at Hillary. Now all healthcare is in danger. White men think Trump is their savior. People vote against their best interests. 🤬",0,0,0
at://did:plc:q7rlbiqjyddr6p3xongdmys2/app.bsky.feed.post/3lcbsltvuls2x,did:plc:q7rlbiqjyddr6p3xongdmys2,Have I really seen more than one skeet of someone expounding on the merits of Jill Stein? I know I didn't see that...twice.,1,0,1
at://did:plc:ficp3prrcqf2vpl2zxmgcilj/app.bsky.feed.post/3lcbskm5pmc2s,did:plc:ficp3prrcqf2vpl2zxmgcilj,"Also, where is that serious third party candidate, Jill Stein? Moscow? Crimea? Hungary?",0,0,1
at://did:plc:njumusuqpvbsokvqcclchdgk/app.bsky.feed.post/3lcbrhvmsx22v,did:plc:njumusuqpvbsokvqcclchdgk,"Of course, I always look at the page first. So far I'm 100% at not blocking any Democratic accounts, unless they are pushing some third party shit (i.e
 Jill Stein).",1,0,2
at://did:plc:hhtnax2qwj2svkmvdnrj2lix/app.bsky.feed.post/3lcbqyekjxs2a,did:plc:hhtnax2qwj2svkmvdnrj2lix,"You mean, the protest votes against the administration for ""not doing enough"" for Palestine? Or.. those who voted for Jill Stein - again? Or those who didn't vote because....? Those ""centrists?"" A lot happened...ONLY for the Pres. election, but not Senate or House races. ?",1,0,2
at://did:plc:p22bhinrkb3nqbylcnufm6rv/app.bsky.feed.post/3lcbq4gstk22u,did:plc:p22bhinrkb3nqbylcnufm6rv,"I don't know who needs to hear this, but the majority of Black people are qualified for their jobs and that's why they have a job

#Kamala #KamalaHarris #Biden #democrats #DOGE #WW3 #gaza #israel #ukraine #russia #Trump #MAGA #MAHA #Elon #ElonMusk #jillstein #leftist #liberals #election2024 #DEI",0,2,9
at://did:plc:ljlkllfehl632ufsj3rg2mys/app.bsky.feed.post/3lcbpv73nfs2w,did:plc:ljlkllfehl632ufsj3rg2mys,"Jill Stein had the prerequisite number of ballot listings to take office.

You didn't have to like her, you didn't even have to believe in her politics outside of her open challenge to AIPAC and her anti-genocide position.

You had a choice. Genocide/anti Genocide.

You have to own that choice.",2,0,0
at://did:plc:g4ymahkyww3xcikvkvvrqmrc/app.bsky.feed.post/3lcbp257hcc2x,did:plc:g4ymahkyww3xcikvkvvrqmrc,"Yes you rancid, useless, flaccid member because Jill Stein has done such a great job defending democracy when she’s not giving Putin a reach around. Please STFU you pathetic chode.",4,4,36
at://did:plc:7rf4q46w6hvhqfvq7jlyhyiv/app.bsky.feed.post/3lcbow55aps2w,did:plc:7rf4q46w6hvhqfvq7jlyhyiv,"According to Neoliberals, anybody to the left of the Fascists Clintons, genocide Joe Biden, and the Cop Kamala Harris should be taken off the ballot. The (anti)democratic party, as Jill Stein calls them, have no concern for democracy when progressive and left voices demand a say.",1,0,1
at://did:plc:eakvhcbfivl2kfgynas3gc4y/app.bsky.feed.post/3lcbou6yd7k2u,did:plc:eakvhcbfivl2kfgynas3gc4y,"Is Jill Stein still out there fighting for Gaza, I wonder?",0,0,13
at://did:plc:nuofyapbcil5vxms5qospqyu/app.bsky.feed.post/3lcbnw4g3fc23,did:plc:nuofyapbcil5vxms5qospqyu,I never *wanted* my #JillStein vote to *really* stop #Harris.,0,0,0
